"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.935842840E-1,2.197043039E-2,-1.731003635E-3,-1.065233024E-3,2.206424498E-2
7.960954300E-1,2.090519853E-2,1.464695437E-3,1.065233024E-3,2.098350256E-2
7.986065760E-1,2.090519853E-2,-6.657706108E-4,-1.065233024E-3,2.094290566E-2
8.011177220E-1,1.983996481E-2,-2.796236658E-3,2.130466048E-3,2.014899572E-2
8.036288680E-1,1.557903271E-2,-3.861469682E-3,3.195699072E-3,1.636550338E-2
8.061400140E-1,1.557903271E-2,-6.657706108E-4,2.130466048E-3,1.573811921E-2
8.086511590E-1,1.238333434E-2,3.994623839E-4,-1.065233024E-3,1.243548394E-2
8.111623050E-1,1.344856713E-2,-6.657706108E-4,2.130466048E-3,1.363253806E-2
8.136735030E-1,1.344856713E-2,1.464695437E-3,7.456631400E-3,1.544702698E-2
8.161855860E-1,1.131810062E-2,-6.657706108E-4,2.130466048E-3,1.153609716E-2
8.186967320E-1,3.861469682E-3,3.994623839E-4,3.195699072E-3,5.028221441E-3
8.212078780E-1,2.796236658E-3,-2.796236658E-3,2.130466048E-3,4.491855349E-3
8.237190240E-1,2.796236658E-3,-8.122402243E-3,-2.130466048E-3,8.850493954E-3
8.262301700E-1,1.731003635E-3,-3.861469682E-3,4.260932095E-3,6.005236383E-3
8.287413160E-1,4.926702939E-3,-8.122402243E-3,-2.130466048E-3,9.735743712E-3
8.312524610E-1,6.657706108E-4,-1.344856713E-2,-2.130466048E-3,1.363253806E-2
8.337636070E-1,-3.595161485E-3,-1.344856713E-2,1.065233024E-3,1.396151372E-2
8.362747530E-1,-4.660394508E-3,-1.025286783E-2,-1.065233024E-3,1.131261672E-2
8.387858990E-1,-3.994623839E-4,-7.057168987E-3,0.000000000E0,7.068465484E-3
8.412970450E-1,-7.856093347E-3,-7.057168987E-3,2.130466048E-3,1.077314821E-2
8.438081910E-1,-4.660394508E-3,-7.057168987E-3,-1.065233024E-3,8.523944655E-3
8.463249610E-1,-5.725627299E-3,-5.991935730E-3,-1.065233024E-3,8.355885540E-3
8.488361070E-1,-7.856093347E-3,-4.926702939E-3,2.130466048E-3,9.514698635E-3
8.513472530E-1,-1.464695437E-3,-1.731003635E-3,3.195699072E-3,3.918443423E-3
8.538583990E-1,-4.660394508E-3,3.994623839E-4,2.130466048E-3,5.139818358E-3
8.563695450E-1,6.657706108E-4,2.529928461E-3,5.326164886E-3,5.933954914E-3
8.588806910E-1,-2.529928461E-3,2.529928461E-3,1.065233024E-3,3.733068098E-3
8.613918360E-1,-6.790860556E-3,-1.731003635E-3,-1.065233024E-3,7.088503514E-3
8.639029820E-1,-4.660394508E-3,3.994623839E-4,1.065233024E-3,4.797245935E-3
8.664141280E-1,-3.994623839E-4,3.595161485E-3,0.000000000E0,3.617285764E-3
8.689252740E-1,-3.595161485E-3,6.790860556E-3,0.000000000E0,7.683812413E-3
8.714364200E-1,6.657706108E-4,3.595161485E-3,2.130466048E-3,4.231704407E-3
8.739475660E-1,-3.994623839E-4,4.660394508E-3,2.130466048E-3,5.139818358E-3
8.764525660E-1,1.731003635E-3,6.790860556E-3,2.130466048E-3,7.324687451E-3
8.789637110E-1,1.731003635E-3,6.790860556E-3,1.065233024E-3,7.088503514E-3
8.814748570E-1,-1.464695437E-3,5.725627299E-3,0.000000000E0,5.910003443E-3
8.839860030E-1,-3.994623839E-4,4.660394508E-3,1.065233024E-3,4.797245935E-3
8.864971490E-1,2.796236658E-3,5.725627299E-3,6.391398143E-3,9.025060534E-3
8.890082950E-1,5.991935730E-3,1.464695437E-3,2.130466048E-3,6.525910825E-3
8.915194410E-1,9.187635034E-3,2.529928461E-3,5.326164886E-3,1.091701461E-2
8.940305860E-1,5.991935730E-3,1.464695437E-3,0.000000000E0,6.168356873E-3
8.965417320E-1,9.187635034E-3,1.464695437E-3,2.130466048E-3,9.544467289E-3
8.990528780E-1,5.991935730E-3,-1.731003635E-3,3.195699072E-3,7.008006844E-3
9.015640240E-1,7.057168987E-3,-2.796236658E-3,4.260932095E-3,8.705062658E-3
9.040751700E-1,8.122402243E-3,-4.926702939E-3,5.326164886E-3,1.089099869E-2
9.065870450E-1,4.926702939E-3,-8.122402243E-3,3.195699072E-3,1.002288943E-2
9.090981910E-1,3.861469682E-3,-9.187635034E-3,0.000000000E0,9.966121895E-3
9.116093360E-1,7.057168987E-3,-9.187635034E-3,-1.065233024E-3,1.163404457E-2
9.141204820E-1,2.796236658E-3,-9.187635034E-3,4.260932095E-3,1.050652746E-2
9.166316280E-1,3.861469682E-3,-1.131810062E-2,2.130466048E-3,1.214698462E-2
9.191427740E-1,4.926702939E-3,-7.057168987E-3,3.195699072E-3,9.180878417E-3
9.216539200E-1,9.187635034E-3,-9.187635034E-3,2.130466048E-3,1.316678247E-2
9.241650660E-1,9.187635034E-3,-1.025286783E-2,1.065233024E-3,1.380828221E-2
9.266762110E-1,3.861469682E-3,-1.025286783E-2,-1.065233024E-3,1.100758684E-2
9.291873570E-1,6.657706108E-4,-8.122402243E-3,-2.130466048E-3,8.423511993E-3
9.316985030E-1,-3.994623839E-4,-7.057168987E-3,-5.326164886E-3,8.850493585E-3
9.342096490E-1,-1.464695437E-3,-9.187635034E-3,-2.130466048E-3,9.544467289E-3
9.367331390E-1,-2.529928461E-3,-9.187635034E-3,-2.130466048E-3,9.764837998E-3
9.392442840E-1,-4.660394508E-3,-1.025286783E-2,-1.065233024E-3,1.131261672E-2
9.417554300E-1,-1.105179265E-2,-1.025286783E-2,-2.130466048E-3,1.522505517E-2
9.442665760E-1,-7.856093347E-3,-9.187635034E-3,-3.195699072E-3,1.250373275E-2
9.467777220E-1,-6.790860556E-3,-5.991935730E-3,-3.195699072E-3,9.603727060E-3
9.492888680E-1,-7.856093347E-3,-7.057168987E-3,-1.065233024E-3,1.061397938E-2
9.518000140E-1,-9.986559860E-3,-5.991935730E-3,-2.130466048E-3,1.183949143E-2
9.543111590E-1,-9.986559860E-3,-5.991935730E-3,-3.195699072E-3,1.207671993E-2
9.568223050E-1,-1.424749196E-2,-8.122402243E-3,-4.260932095E-3,1.694461530E-2
9.593334510E-1,-1.531272475E-2,-4.926702939E-3,-1.065233024E-3,1.612100066E-2
9.618445970E-1,-1.637795754E-2,-8.122402243E-3,-4.260932095E-3,1.877142652E-2
9.643557430E-1,-1.850842312E-2,-8.122402243E-3,-5.326164886E-3,2.090222900E-2
9.668548570E-1,-1.957365684E-2,-2.796236658E-3,-1.065233024E-3,1.980105308E-2
9.693660030E-1,-2.063889056E-2,-3.861469682E-3,0.000000000E0,2.099701769E-2
9.718772010E-1,-1.850842312E-2,-3.861469682E-3,1.065233024E-3,1.893693206E-2
9.743883470E-1,-1.850842312E-2,1.464695437E-3,0.000000000E0,1.856628824E-2
9.768994410E-1,-2.383458801E-2,2.529928461E-3,-2.130466048E-3,2.406298005E-2
9.794105860E-1,-2.276935615E-2,3.595161485E-3,-5.326164886E-3,2.365875732E-2
9.819217840E-1,-1.744319126E-2,2.529928461E-3,-3.195699072E-3,1.791306651E-2
9.844328780E-1,-2.170412242E-2,6.790860556E-3,-2.130466048E-3,2.284126973E-2
9.869440760E-1,-1.957365684E-2,7.856093347E-3,0.000000000E0,2.109137845E-2
9.894552220E-1,-1.850842312E-2,8.921326138E-3,0.000000000E0,2.054633268E-2
9.919663680E-1,-1.957365684E-2,7.856093347E-3,-2.130466048E-3,2.119870587E-2
9.944775140E-1,-1.850842312E-2,9.986559860E-3,-2.130466048E-3,2.113840083E-2
9.969762110E-1,-1.957365684E-2,6.790860556E-3,-1.065233024E-3,2.074556701E-2
9.994873570E-1,-1.637795754E-2,7.856093347E-3,2.130466048E-3,1.828919302E-2
1.001998503E0,-1.957365684E-2,1.105179265E-2,0.000000000E0,2.247821530E-2
1.004509649E0,-1.637795754E-2,9.986559860E-3,-1.065233024E-3,1.921206892E-2
1.007020795E0,-1.637795754E-2,8.921326138E-3,2.130466048E-3,1.877142612E-2
1.009531941E0,-1.637795754E-2,1.211702544E-2,3.195699072E-3,2.062213110E-2
1.012043086E0,-9.986559860E-3,7.856093347E-3,5.326164886E-3,1.377743129E-2
1.014554232E0,-1.424749196E-2,7.856093347E-3,3.195699072E-3,1.658076362E-2
1.017065378E0,-9.986559860E-3,6.790860556E-3,4.260932095E-3,1.280635418E-2
1.019576524E0,-9.986559860E-3,5.725627299E-3,0.000000000E0,1.151148061E-2
1.022087670E0,-5.725627299E-3,1.464695437E-3,0.000000000E0,5.910003443E-3
1.024598816E0,-3.595161485E-3,3.595161485E-3,1.065233024E-3,5.194717855E-3
1.027114961E0,-1.464695437E-3,-6.657706108E-4,3.195699072E-3,3.577859106E-3
1.029626107E0,-3.994623839E-4,-6.657706108E-4,-3.195699072E-3,3.288664358E-3
1.032137253E0,1.731003635E-3,3.994623839E-4,-1.065233024E-3,2.071392086E-3
1.034648399E0,2.796236658E-3,-3.861469682E-3,1.065233024E-3,4.885141651E-3
1.037159545E0,4.926702939E-3,-4.926702939E-3,-1.065233024E-3,7.048370386E-3
1.039670691E0,8.122402243E-3,-1.731003635E-3,0.000000000E0,8.304805343E-3
1.042181836E0,1.238333434E-2,3.994623839E-4,1.065233024E-3,1.243548394E-2
1.044692982E0,8.122402243E-3,-6.657706108E-4,-1.065233024E-3,8.218965270E-3
1.047204128E0,7.057168987E-3,-3.861469682E-3,-1.065233024E-3,8.114758383E-3
1.049715274E0,1.131810062E-2,-2.796236658E-3,1.065233024E-3,1.170696640E-2
1.052226420E0,1.131810062E-2,-8.122402243E-3,-1.065233024E-3,1.397166923E-2
1.054737618E0,1.131810062E-2,-5.991935730E-3,-1.065233024E-3,1.285058041E-2
1.057240378E0,1.131810062E-2,-8.122402243E-3,0.000000000E0,1.393100211E-2
1.059751524E0,1.344856713E-2,-9.187635034E-3,-2.130466048E-3,1.642606103E-2
1.062262670E0,1.344856713E-2,-1.025286783E-2,-4.260932095E-3,1.743963299E-2
1.064773816E0,1.344856713E-2,-8.122402243E-3,-2.130466048E-3,1.585484978E-2
1.067284961E0,1.557903271E-2,-1.025286783E-2,-5.326164886E-3,1.939576220E-2
1.069796107E0,1.344856713E-2,-1.131810062E-2,-4.260932095E-3,1.808642866E-2
1.072307253E0,1.025286783E-2,-9.187635034E-3,-4.260932095E-3,1.441143568E-2
1.074818399E0,1.025286783E-2,-7.057168987E-3,-4.260932095E-3,1.315600529E-2
1.077329545E0,8.122402243E-3,-7.057168987E-3,-4.260932095E-3,1.157292507E-2
1.079840691E0,3.861469682E-3,-4.926702939E-3,-4.260932095E-3,7.572244864E-3
1.082351836E0,4.926702939E-3,-7.057168987E-3,-2.130466048E-3,8.866505599E-3
1.084862982E0,1.731003635E-3,-3.861469682E-3,-2.130466048E-3,4.737742846E-3
1.087372826E0,-3.994623839E-4,-2.796236658E-3,1.065233024E-3,3.018812853E-3
1.089883972E0,-3.994623839E-4,3.994623839E-4,-3.195699072E-3,3.245247748E-3
1.092395118E0,-6.790860556E-3,5.725627299E-3,-6.391398143E-3,1.094296876E-2
1.094906264E0,-6.790860556E-3,2.529928461E-3,-2.130466048E-3,7.553489967E-3
1.097417409E0,-7.856093347E-3,7.856093347E-3,-2.130466048E-3,1.131261645E-2
1.099928555E0,-3.595161485E-3,9.986559860E-3,-3.195699072E-3,1.108463155E-2
1.102439701E0,-6.790860556E-3,1.105179265E-2,-1.065233024E-3,1.301509237E-2
1.104950847E0,-1.318225823E-2,7.856093347E-3,0.000000000E0,1.534568782E-2
1.107461993E0,-1.105179265E-2,1.318225823E-2,3.195699072E-3,1.749647237E-2
1.109973139E0,-9.986559860E-3,1.211702544E-2,1.065233024E-3,1.573811948E-2
1.112484284E0,-9.986559860E-3,9.986559860E-3,-3.195699072E-3,1.448016741E-2
1.114995430E0,-1.318225823E-2,9.986559860E-3,-2.130466048E-3,1.667459731E-2
1.117506836E0,-7.856093347E-3,1.105179265E-2,3.195699072E-3,1.393100198E-2
1.120017982E0,-7.856093347E-3,1.105179265E-2,6.391398143E-3,1.499034001E-2
1.122529128E0,-1.105179265E-2,9.986559860E-3,4.260932095E-3,1.549287065E-2
1.125040274E0,-1.105179265E-2,6.790860556E-3,7.456631400E-3,1.496192701E-2
1.127551420E0,-1.211702544E-2,4.660394508E-3,3.195699072E-3,1.336989436E-2
1.130062566E0,-1.318225823E-2,4.660394508E-3,2.130466048E-3,1.414319959E-2
1.132573711E0,-1.424749196E-2,1.464695437E-3,4.260932095E-3,1.494295493E-2
1.135084857E0,-1.211702544E-2,-2.796236658E-3,3.195699072E-3,1.283953806E-2
1.137596003E0,-1.424749196E-2,-5.991935730E-3,2.130466048E-3,1.560234618E-2
1.140107149E0,-7.856093347E-3,-6.657706108E-4,3.195699072E-3,8.507287802E-3
1.142618295E0,-9.986559860E-3,-1.731003635E-3,3.195699072E-3,1.062733475E-2
1.145129441E0,-1.105179265E-2,-1.131810062E-2,1.065233024E-3,1.585484922E-2
1.147655014E0,-9.986559860E-3,-1.131810062E-2,0.000000000E0,1.509406438E-2
1.150166159E0,-9.986559860E-3,-1.344856713E-2,1.065233024E-3,1.678481627E-2
1.152677305E0,-6.790860556E-3,-1.664426550E-2,3.195699072E-3,1.825814486E-2
1.155188451E0,-3.994623839E-4,-2.090519853E-2,2.130466048E-3,2.101727340E-2
1.157699597E0,-2.529928461E-3,-1.238333434E-2,0.000000000E0,1.263912605E-2
1.160210743E0,1.731003635E-3,-1.557903271E-2,1.065233024E-3,1.571105837E-2
1.162721889E0,2.796236658E-3,-1.451379992E-2,-1.065233024E-3,1.481904346E-2
1.165233034E0,1.731003635E-3,-7.057168987E-3,0.000000000E0,7.266361379E-3
1.167744180E0,4.926702939E-3,-7.057168987E-3,4.260932095E-3,9.603727312E-3
1.170255326E0,1.131810062E-2,-5.991935730E-3,3.195699072E-3,1.319906011E-2
1.172766472E0,1.238333434E-2,-5.991935730E-3,1.065233024E-3,1.379800654E-2
1.175277618E0,9.187635034E-3,-7.057168987E-3,0.000000000E0,1.158517465E-2
1.177788868E0,1.131810062E-2,-4.926702939E-3,-2.130466048E-3,1.252639968E-2
1.180300014E0,1.131810062E-2,-3.861469682E-3,0.000000000E0,1.195869348E-2
1.182811159E0,1.557903271E-2,-2.796236658E-3,2.130466048E-3,1.597072588E-2
1.185322305E0,1.770949923E-2,-6.657706108E-4,4.260932095E-3,1.822704462E-2
1.187833451E0,1.451379992E-2,-6.657706108E-4,2.130466048E-3,1.468443136E-2
1.190344597E0,1.557903271E-2,2.529928461E-3,1.065233024E-3,1.581902398E-2
1.192855743E0,1.557903271E-2,2.529928461E-3,2.130466048E-3,1.592625768E-2
1.195366889E0,1.664426550E-2,1.464695437E-3,0.000000000E0,1.670858782E-2
1.197878034E0,1.770949923E-2,8.921326138E-3,1.065233024E-3,1.985827647E-2
1.200389180E0,1.770949923E-2,9.986559860E-3,1.065233024E-3,2.035908795E-2
1.202900326E0,1.664426550E-2,6.790860556E-3,2.130466048E-3,1.810210614E-2
1.205411472E0,1.344856713E-2,9.986559860E-3,2.130466048E-3,1.688591784E-2
1.207922305E0,1.451379992E-2,1.105179265E-2,2.130466048E-3,1.836658364E-2
1.210433451E0,1.238333434E-2,5.725627299E-3,2.130466048E-3,1.380828240E-2
1.212944597E0,1.025286783E-2,7.856093347E-3,3.195699072E-3,1.330608860E-2
1.215455743E0,5.991935730E-3,5.725627299E-3,0.000000000E0,8.287707872E-3
1.217966889E0,1.025286783E-2,2.529928461E-3,-1.065233024E-3,1.061397937E-2
1.220478034E0,7.057168987E-3,2.529928461E-3,0.000000000E0,7.496944186E-3
1.222989180E0,4.926702939E-3,4.660394508E-3,0.000000000E0,6.781716510E-3
1.225500326E0,4.926702939E-3,3.994623839E-4,-1.065233024E-3,5.056351792E-3
1.228011472E0,2.796236658E-3,-6.657706108E-4,0.000000000E0,2.874402539E-3
1.230522618E0,-3.994623839E-4,-1.731003635E-3,0.000000000E0,1.776497616E-3
1.233033764E0,-3.595161485E-3,-2.796236658E-3,-4.260932095E-3,6.236959826E-3
1.235544909E0,-4.660394508E-3,-4.926702939E-3,-2.130466048E-3,7.108485380E-3
1.238055014E0,-4.660394508E-3,-7.057168987E-3,-3.195699072E-3,9.040763443E-3
1.240566159E0,-5.725627299E-3,-5.991935730E-3,-2.130466048E-3,8.557160005E-3
1.243077305E0,-6.790860556E-3,-9.187635034E-3,-4.260932095E-3,1.219360353E-2
1.245588451E0,-4.660394508E-3,-1.238333434E-2,-1.065233024E-3,1.327407126E-2
1.248099597E0,-5.725627299E-3,-9.187635034E-3,0.000000000E0,1.082568453E-2
1.250610743E0,-1.105179265E-2,-1.238333434E-2,-4.260932095E-3,1.713606234E-2
1.253121889E0,-8.921326138E-3,-1.238333434E-2,-1.065233024E-3,1.529940361E-2
1.255633034E0,-6.790860556E-3,-1.131810062E-2,-2.130466048E-3,1.336989432E-2
1.258144180E0,-1.105179265E-2,-1.025286783E-2,-2.130466048E-3,1.522505517E-2
1.260655326E0,-1.531272475E-2,-1.131810062E-2,-6.391398143E-3,2.008553985E-2
1.263166472E0,-8.921326138E-3,-7.057168987E-3,-2.130466048E-3,1.157292443E-2
1.265677618E0,-7.856093347E-3,-9.187635034E-3,-3.195699072E-3,1.250373275E-2
1.268190170E0,-9.986559860E-3,-1.238333434E-2,-2.130466048E-3,1.605045896E-2
1.270701316E0,-7.856093347E-3,-1.451379992E-2,-2.130466048E-3,1.664053714E-2
1.273212461E0,-5.725627299E-3,-1.131810062E-2,-2.130466048E-3,1.286161324E-2
1.275723607E0,-6.790860556E-3,-1.131810062E-2,-4.260932095E-3,1.386977761E-2
1.278234753E0,-7.856093347E-3,-1.557903271E-2,-4.260932095E-3,1.796051239E-2
1.280745899E0,-5.725627299E-3,-1.025286783E-2,-5.326164886E-3,1.289465544E-2
1.283257045E0,-5.725627299E-3,-1.344856713E-2,-7.456631400E-3,1.640878172E-2
1.285768191E0,-5.725627299E-3,-1.238333434E-2,-5.326164886E-3,1.464574374E-2
1.288279336E0,-3.595161485E-3,-5.991935730E-3,0.000000000E0,6.987737824E-3
1.290790482E0,-2.529928461E-3,-4.926702939E-3,-2.130466048E-3,5.933955295E-3
1.293301628E0,-5.725627299E-3,-7.057168987E-3,-3.195699072E-3,9.633220367E-3
1.295812774E0,-6.790860556E-3,3.994623839E-4,-2.130466048E-3,7.128410964E-3
1.298327722E0,-1.464695437E-3,3.595161485E-3,0.000000000E0,3.882076612E-3
1.300838868E0,6.657706108E-4,7.856093347E-3,-3.195699072E-3,8.507287802E-3
1.303350014E0,-2.529928461E-3,1.211702544E-2,0.000000000E0,1.237832152E-2
1.305861159E0,-1.464695437E-3,9.986559860E-3,0.000000000E0,1.009339936E-2
1.308372305E0,-1.464695437E-3,1.424749196E-2,-1.065233024E-3,1.436214055E-2
1.310883451E0,6.657706108E-4,1.957365684E-2,0.000000000E0,1.958497620E-2
1.313394597E0,1.731003635E-3,1.957365684E-2,6.391398143E-3,2.066335854E-2
1.315905743E0,6.657706108E-4,1.637795754E-2,7.456631400E-3,1.800783428E-2
1.318416889E0,-3.994623839E-4,1.744319126E-2,2.130466048E-3,1.757735410E-2
1.320928034E0,6.657706108E-4,1.957365684E-2,3.195699072E-3,1.984398612E-2
1.323439180E0,1.731003635E-3,2.170412242E-2,6.391398143E-3,2.269174462E-2
1.325950326E0,-1.464695437E-3,2.170412242E-2,4.260932095E-3,2.216686277E-2
1.328456211E0,-2.529928461E-3,1.957365684E-2,5.326164886E-3,2.044251972E-2
1.330967357E0,2.796236658E-3,1.850842312E-2,8.521864191E-3,2.056703273E-2
1.333478503E0,1.731003635E-3,1.531272475E-2,7.456631400E-3,1.711949954E-2
1.335989649E0,-3.595161485E-3,1.850842312E-2,9.587096982E-3,2.115181649E-2
1.338500795E0,-2.529928461E-3,1.850842312E-2,9.587096982E-3,2.099701629E-2
1.341011941E0,1.731003635E-3,1.424749196E-2,1.065232977E-2,1.787343085E-2
1.343523086E0,6.657706108E-4,1.318225823E-2,8.521864191E-3,1.571105827E-2
1.346034232E0,-3.994623839E-4,8.921326138E-3,8.521864191E-3,1.234389726E-2
1.348545378E0,-3.994623839E-4,6.790860556E-3,9.587096982E-3,1.175533010E-2
1.351056524E0,-1.464695437E-3,3.595161485E-3,7.456631400E-3,8.406656330E-3
1.353567670E0,-1.464695437E-3,3.595161485E-3,5.326164886E-3,6.590792913E-3
1.356078816E0,-6.790860556E-3,3.595161485E-3,7.456631400E-3,1.070711563E-2
1.358593816E0,-2.529928461E-3,3.994623839E-4,7.456631400E-3,7.884253931E-3
1.361104961E0,-6.790860556E-3,-1.731003635E-3,9.587096982E-3,1.187537743E-2
1.363616107E0,-3.595161485E-3,1.464695437E-3,5.326164886E-3,6.590792913E-3
1.366127253E0,-1.464695437E-3,-6.657706108E-4,2.130466048E-3,2.669731973E-3
1.368638399E0,-4.660394508E-3,-3.861469682E-3,2.130466048E-3,6.416315973E-3
1.371149545E0,-1.464695437E-3,3.994623839E-4,5.326164886E-3,5.538315206E-3
1.373660691E0,-5.725627299E-3,3.994623839E-4,3.195699072E-3,6.569236693E-3
1.376171836E0,-7.856093347E-3,-6.657706108E-4,3.195699072E-3,8.507287802E-3
1.378682982E0,-3.595161485E-3,1.464695437E-3,0.000000000E0,3.882076612E-3
1.381194128E0,-3.595161485E-3,3.994623839E-4,-5.326164886E-3,6.438384013E-3
1.383705274E0,-2.529928461E-3,1.464695437E-3,1.065233024E-3,3.111364995E-3
1.386216420E0,-3.595161485E-3,-6.657706108E-4,3.195699072E-3,4.856019889E-3
1.388733920E0,-8.921326138E-3,3.994623839E-4,-2.130466048E-3,9.180877727E-3
1.391245066E0,-5.725627299E-3,2.529928461E-3,-2.130466048E-3,6.612278848E-3
1.393756211E0,-2.529928461E-3,-3.861469682E-3,-4.260932095E-3,6.282278921E-3
1.396267357E0,-1.105179265E-2,-4.926702939E-3,-4.260932095E-3,1.282848646E-2
1.398778503E0,-1.105179265E-2,-8.122402243E-3,-5.326164886E-3,1.471338069E-2
1.401289649E0,-1.211702544E-2,-9.187635034E-3,-7.456631400E-3,1.693624205E-2
1.403800795E0,-1.424749196E-2,-1.025286783E-2,-8.521864191E-3,1.951241899E-2
1.406311941E0,-1.424749196E-2,-9.187635034E-3,-9.587096982E-3,1.947603895E-2
1.408823086E0,-1.211702544E-2,-8.122402243E-3,-9.587096982E-3,1.745589162E-2
1.411334232E0,-1.531272475E-2,-1.025286783E-2,-1.065232977E-2,2.128551074E-2
1.413845378E0,-1.424749196E-2,-5.991935730E-3,-7.456631400E-3,1.716087622E-2
1.416356524E0,-9.986559860E-3,-7.057168987E-3,-8.521864191E-3,1.490493815E-2
1.418858139E0,-8.921326138E-3,-7.057168987E-3,-7.456631400E-3,1.360128839E-2
1.421369284E0,-1.105179265E-2,-4.926702939E-3,-8.521864191E-3,1.479988824E-2
1.423880430E0,-1.211702544E-2,-5.991935730E-3,-7.456631400E-3,1.543784153E-2
1.426391576E0,-1.105179265E-2,-6.657706108E-4,-8.521864191E-3,1.397166921E-2
1.428902722E0,-1.424749196E-2,-2.796236658E-3,-1.065232977E-2,1.800783430E-2
1.431413868E0,-1.531272475E-2,-6.657706108E-4,-1.278279629E-2,1.995802271E-2
1.433925014E0,-1.424749196E-2,4.660394508E-3,-7.456631400E-3,1.674251044E-2
1.436436159E0,-1.424749196E-2,3.994623839E-4,-8.521864191E-3,1.660640739E-2
1.438947305E0,-1.424749196E-2,1.464695437E-3,-4.260932095E-3,1.494295493E-2
1.441458451E0,-1.318225823E-2,3.595161485E-3,-3.195699072E-3,1.403244850E-2
1.443969597E0,-1.637795754E-2,2.529928461E-3,-6.391398143E-3,1.776198191E-2
1.446480743E0,-1.211702544E-2,3.595161485E-3,-2.130466048E-3,1.281742475E-2
1.448991368E0,-1.531272475E-2,4.660394508E-3,0.000000000E0,1.600621180E-2
1.451502514E0,-1.744319126E-2,2.529928461E-3,-2.130466048E-3,1.775399518E-2
1.454013659E0,-1.531272475E-2,3.595161485E-3,-4.260932095E-3,1.629601999E-2
1.456524805E0,-1.318225823E-2,3.994623839E-4,-3.195699072E-3,1.356996665E-2
1.459035951E0,-8.921326138E-3,1.464695437E-3,1.065233024E-3,9.103302378E-3
1.461547097E0,-9.986559860E-3,3.994623839E-4,1.065233024E-3,1.005115264E-2
1.464058243E0,-1.105179265E-2,-6.657706108E-4,3.195699072E-3,1.152379555E-2
1.466569389E0,-1.211702544E-2,3.994623839E-4,1.065233024E-3,1.217031623E-2
1.469080534E0,-8.921326138E-3,1.464695437E-3,3.195699072E-3,9.588945997E-3
1.471591680E0,-3.595161485E-3,3.994623839E-4,4.260932095E-3,5.589302158E-3
1.474102826E0,-8.921326138E-3,-1.731003635E-3,0.000000000E0,9.087707832E-3
1.476613972E0,-8.921326138E-3,2.529928461E-3,4.260932095E-3,1.020520163E-2
1.479112253E0,-4.660394508E-3,6.790860556E-3,7.456631400E-3,1.111019423E-2
1.481623399E0,-1.464695437E-3,-6.657706108E-4,5.326164886E-3,5.563866967E-3
1.484134545E0,-3.595161485E-3,-6.657706108E-4,7.456631400E-3,8.304805141E-3
1.486645691E0,-1.464695437E-3,3.994623839E-4,3.195699072E-3,3.537993142E-3
1.489156836E0,5.991935730E-3,1.464695437E-3,3.195699072E-3,6.947022317E-3
1.491667982E0,2.796236658E-3,1.464695437E-3,1.065233024E-3,3.331515206E-3
1.494179128E0,5.991935730E-3,5.725627299E-3,1.065233024E-3,8.355885540E-3
1.496690274E0,5.991935730E-3,6.790860556E-3,-1.065233024E-3,9.118870669E-3
1.499201420E0,4.926702939E-3,8.921326138E-3,0.000000000E0,1.019129344E-2
1.501712566E0,3.861469682E-3,6.790860556E-3,1.065233024E-3,7.884253712E-3
1.504223711E0,7.057168987E-3,7.856093347E-3,0.000000000E0,1.056038999E-2
1.506734857E0,7.057168987E-3,6.790860556E-3,-1.065233024E-3,9.851606092E-3
1.509245170E0,9.187635034E-3,8.921326138E-3,0.000000000E0,1.280635380E-2
1.511756316E0,8.122402243E-3,7.856093347E-3,-1.065233024E-3,1.135016926E-2
1.514267461E0,7.057168987E-3,8.921326138E-3,-3.195699072E-3,1.181550620E-2
1.516778607E0,1.131810062E-2,8.921326138E-3,-2.130466048E-3,1.456805914E-2
1.519289753E0,5.991935730E-3,6.790860556E-3,-2.130466048E-3,9.303653393E-3
1.521800899E0,4.926702939E-3,5.725627299E-3,-3.195699072E-3,8.201688995E-3
1.524312045E0,5.991935730E-3,7.856093347E-3,-3.195699072E-3,1.038431457E-2
1.526823191E0,1.731003635E-3,1.105179265E-2,-3.195699072E-3,1.163404431E-2
1.529334336E0,7.057168987E-3,9.986559860E-3,-9.587096982E-3,1.553857910E-2
1.531845482E0,4.926702939E-3,1.211702544E-2,-7.456631400E-3,1.505642917E-2
1.534356628E0,6.657706108E-4,1.531272475E-2,-5.326164886E-3,1.622623869E-2
